,year_week,user_id,time,freq,time_period
12352,2013-12,6312,19.47,7,Evening
12365,2013-12,6757,18.59,4,Evening
12366,2013-12,6771,13.1,3,Mid Noon
12368,2013-12,6835,6.01,3,Morning
12369,2013-12,6870,6.32,5,Morning
12372,2013-12,6909,15.47,4,After Noon
12373,2013-12,6914,12.49,5,Mid Noon
12375,2013-12,6938,4.35,3,Early Morning
12376,2013-12,6978,15.25,5,After Noon
12379,2013-12,7023,8.42,6,Morning
12381,2013-12,7107,1.51,4,Mid Night
12382,2013-12,7120,11.44,7,Late Morning
12383,2013-12,7131,12.43,4,Mid Noon
12384,2013-12,7153,7.48,5,Morning
12386,2013-12,7205,1.57,3,Mid Night
12387,2013-12,7210,19.17,7,Evening
12391,2013-12,7375,0.41,4,Mid Night
12392,2013-12,7401,18.29,3,Evening
12396,2013-12,7511,5.28,3,Early Morning
12397,2013-12,7536,11.39,4,Late Morning
12398,2013-12,7555,20.1,4,Evening
12400,2013-12,7572,20.4,4,Evening
12401,2013-12,7590,0.51,7,Mid Night
12404,2013-12,7641,18.08,4,Evening
12406,2013-12,7678,8.03,5,Morning
12412,2013-12,7789,18.5,3,Evening
12414,2013-12,7899,5.36,3,Early Morning
12419,2013-12,8010,0.23,3,Mid Night
12420,2013-12,8029,16.15,4,After Noon
12422,2013-12,8068,20.02,7,Evening
12424,2013-12,8130,19.21,3,Evening
12426,2013-12,8235,3.47,4,Early Morning
12428,2013-12,8259,15.04,3,After Noon
12430,2013-12,8280,13.39,5,Mid Noon
12431,2013-12,8297,1.13,5,Mid Night
12434,2013-12,8381,12.5,6,Mid Noon
12435,2013-12,8383,2.07,3,Mid Night
12436,2013-12,8399,23.31,4,Night
12438,2013-12,8426,22.31,6,Night
12440,2013-12,8505,20.28,3,Evening
12441,2013-12,8553,9.28,4,Late Morning
12442,2013-12,8602,7.46,5,Morning
12444,2013-12,8679,20.39,3,Evening
12450,2013-12,8767,16.32,3,After Noon
12451,2013-12,8768,2.0,3,Mid Night
12452,2013-12,8770,0.32,5,Mid Night
12457,2013-12,8912,4.14,5,Early Morning
12459,2013-12,8945,12.01,5,Mid Noon
12462,2013-12,9042,7.51,5,Morning
12467,2013-12,9083,7.55,6,Morning
12469,2013-12,9195,16.35,3,After Noon
12471,2013-12,9281,6.46,7,Morning
12473,2013-12,9286,8.0,5,Morning
12475,2013-12,9312,11.49,4,Late Morning
12477,2013-12,9325,23.34,6,Night
12479,2013-12,9374,17.46,4,After Noon
12482,2013-12,9402,13.23,6,Mid Noon
12484,2013-12,9434,4.17,5,Early Morning
12486,2013-12,9450,14.04,6,Mid Noon
12487,2013-12,9532,11.09,4,Late Morning
12489,2013-12,9540,18.23,4,Evening
12491,2013-12,9582,16.43,3,After Noon
12494,2013-12,9601,2.4,5,Mid Night
12495,2013-12,9641,22.44,4,Night
12497,2013-12,9691,3.09,3,Early Morning
12499,2013-12,9724,2.55,6,Mid Night
12500,2013-12,9728,8.36,6,Morning
12501,2013-12,9751,9.41,3,Late Morning
12509,2013-12,9901,0.52,3,Mid Night
12510,2013-12,9958,23.55,6,Night
12514,2013-12,10153,2.0,3,Mid Night
12518,2013-12,10258,8.3,3,Morning
12523,2013-12,10320,19.35,3,Evening
12524,2013-12,10352,14.0,5,Mid Noon
12525,2013-12,10357,7.36,5,Morning
12526,2013-12,10388,4.11,3,Early Morning
12528,2013-12,10470,18.19,5,Evening
12530,2013-12,10507,12.58,3,Mid Noon
12531,2013-12,10524,0.13,5,Mid Night
12534,2013-12,10599,14.11,6,Mid Noon
12537,2013-12,10630,10.47,3,Late Morning
12538,2013-12,10656,11.34,3,Late Morning
12541,2013-12,10734,15.39,7,After Noon
12545,2013-12,10763,23.0,3,Night
12547,2013-12,10791,5.48,3,Early Morning
12551,2013-12,10953,12.15,4,Mid Noon
12554,2013-12,11015,17.57,5,After Noon
12555,2013-12,11021,17.22,3,After Noon
12556,2013-12,11032,2.36,5,Mid Night
12560,2013-12,11083,17.26,4,After Noon
12564,2013-12,11267,5.58,7,Early Morning
12565,2013-12,11273,23.33,5,Night
12566,2013-12,11300,13.59,4,Mid Noon
12570,2013-12,11428,19.39,5,Evening
12572,2013-12,11527,8.13,4,Morning
12577,2013-12,11702,15.57,3,After Noon
12578,2013-12,11730,11.58,3,Late Morning
12580,2013-12,11836,2.4,5,Mid Night
12589,2013-13,42,19.05,3,Evening
12590,2013-13,63,16.3,5,After Noon
12591,2013-13,69,10.15,7,Late Morning
12593,2013-13,82,2.1,3,Mid Night
12594,2013-13,165,9.13,3,Late Morning
12595,2013-13,168,3.16,3,Early Morning
12600,2013-13,445,3.26,6,Early Morning
12603,2013-13,497,2.39,4,Mid Night
12604,2013-13,509,11.2,4,Late Morning
12608,2013-13,553,18.16,4,Evening
12610,2013-13,603,6.03,6,Morning
12611,2013-13,605,23.1,3,Night
12612,2013-13,639,4.57,4,Early Morning
12614,2013-13,728,16.04,3,After Noon
12618,2013-13,783,20.34,4,Evening
12621,2013-13,906,22.49,7,Night
12622,2013-13,912,19.15,5,Evening
12623,2013-13,934,16.28,5,After Noon
12627,2013-13,1072,8.5,4,Morning
12634,2013-13,1202,3.07,3,Early Morning
12642,2013-13,1407,21.38,4,Night
12645,2013-13,1479,10.56,5,Late Morning
12646,2013-13,1480,8.1,4,Morning
12650,2013-13,1693,21.58,4,Night
12653,2013-13,1722,13.42,3,Mid Noon
12655,2013-13,1754,4.16,3,Early Morning
12656,2013-13,1769,5.43,7,Early Morning
12658,2013-13,1811,16.09,7,After Noon
12659,2013-13,1822,11.59,4,Late Morning
12666,2013-13,2013,20.39,3,Evening
12669,2013-13,2042,0.11,4,Mid Night
12671,2013-13,2078,6.19,5,Morning
12675,2013-13,2171,5.3,3,Early Morning
12677,2013-13,2193,1.24,4,Mid Night
12681,2013-13,2246,22.44,5,Night
12683,2013-13,2270,11.59,3,Late Morning
12685,2013-13,2300,17.01,6,After Noon
12687,2013-13,2316,16.02,6,After Noon
12691,2013-13,2447,11.4,3,Late Morning
12692,2013-13,2474,23.14,6,Night
12694,2013-13,2490,17.05,3,After Noon
12696,2013-13,2519,19.46,6,Evening
12701,2013-13,2568,16.44,4,After Noon
12705,2013-13,2620,21.27,6,Night
12706,2013-13,2622,0.59,6,Mid Night
12709,2013-13,2658,22.34,7,Night
12712,2013-13,2713,23.23,3,Night
12714,2013-13,2744,3.21,6,Early Morning
12716,2013-13,2771,17.23,6,After Noon
12721,2013-13,3046,18.39,3,Evening
12723,2013-13,3066,9.11,5,Late Morning
12724,2013-13,3067,12.23,5,Mid Noon
12726,2013-13,3093,18.14,5,Evening
12730,2013-13,3137,9.07,3,Late Morning
12732,2013-13,3160,20.17,4,Evening
12733,2013-13,3175,0.53,3,Mid Night
12739,2013-13,3226,4.55,6,Early Morning
12740,2013-13,3269,1.03,7,Mid Night
12751,2013-13,3556,21.49,4,Night
12753,2013-13,3577,3.38,3,Early Morning
12756,2013-13,3623,14.34,5,Mid Noon
12760,2013-13,3671,2.21,3,Mid Night
12762,2013-13,3819,5.56,4,Early Morning
12764,2013-13,3863,1.51,4,Mid Night
12766,2013-13,3960,19.32,6,Evening
12768,2013-13,4019,8.28,4,Morning
12769,2013-13,4022,18.11,7,Evening
12770,2013-13,4029,2.19,6,Mid Night
12773,2013-13,4043,4.1,3,Early Morning
12776,2013-13,4074,11.04,3,Late Morning
12777,2013-13,4143,17.12,3,After Noon
12778,2013-13,4145,8.11,5,Morning
12779,2013-13,4181,17.46,4,After Noon
12780,2013-13,4184,1.01,3,Mid Night
12781,2013-13,4186,10.51,3,Late Morning
12783,2013-13,4234,2.23,4,Mid Night
12787,2013-13,4263,22.07,7,Night
12788,2013-13,4269,22.36,5,Night
12789,2013-13,4282,18.33,4,Evening
12790,2013-13,4295,3.28,3,Early Morning
12791,2013-13,4335,14.23,4,Mid Noon
12792,2013-13,4350,23.1,3,Night
12794,2013-13,4402,19.49,5,Evening
12796,2013-13,4428,8.03,4,Morning
12798,2013-13,4472,14.18,6,Mid Noon
12801,2013-13,4489,5.58,5,Early Morning
12806,2013-13,4612,15.4,4,After Noon
12807,2013-13,4619,15.29,4,After Noon
12815,2013-13,4745,4.24,3,Early Morning
12817,2013-13,4780,11.07,3,Late Morning
12818,2013-13,4785,21.21,4,Night
12820,2013-13,4803,17.41,6,After Noon
12821,2013-13,4805,18.59,4,Evening
12822,2013-13,4835,3.07,7,Early Morning
12823,2013-13,4837,17.5,4,After Noon
12824,2013-13,4924,10.28,3,Late Morning
12827,2013-13,4965,23.09,6,Night
12830,2013-13,5057,10.05,3,Late Morning
12833,2013-13,5101,18.36,5,Evening
12834,2013-13,5115,6.54,6,Morning
12835,2013-13,5151,23.34,6,Night
12837,2013-13,5200,15.31,4,After Noon
12838,2013-13,5210,5.0,3,Early Morning
12840,2013-13,5240,8.56,5,Morning
12844,2013-13,5297,17.32,6,After Noon
12846,2013-13,5329,12.4,4,Mid Noon
12850,2013-13,5378,23.28,3,Night
12851,2013-13,5386,8.02,6,Morning
12853,2013-13,5415,20.35,4,Evening
12856,2013-13,5494,7.39,3,Morning
12858,2013-13,5507,10.32,3,Late Morning
12861,2013-13,5547,23.39,5,Night
12864,2013-13,5609,17.42,6,After Noon
12866,2013-13,5677,9.34,4,Late Morning
12869,2013-13,5705,0.35,3,Mid Night
12870,2013-13,5721,6.52,3,Morning
12874,2013-13,5861,7.08,6,Morning
12876,2013-13,5939,12.38,4,Mid Noon
12878,2013-13,5965,8.21,3,Morning
12879,2013-13,6050,10.06,3,Late Morning
12880,2013-13,6064,15.38,3,After Noon
12885,2013-13,6171,2.05,7,Mid Night
12886,2013-13,6187,12.15,3,Mid Noon
12887,2013-13,6204,9.49,4,Late Morning
12890,2013-13,6282,14.29,4,Mid Noon
12891,2013-13,6284,8.14,3,Morning
12894,2013-13,6312,19.47,7,Evening
12895,2013-13,6322,22.55,3,Night
12898,2013-13,6405,20.42,3,Evening
12900,2013-13,6590,13.51,3,Mid Noon
12904,2013-13,6757,18.59,5,Evening
12908,2013-13,6870,6.32,3,Morning
12909,2013-13,6895,19.02,3,Evening
12910,2013-13,6909,15.47,4,After Noon
12911,2013-13,6914,12.49,6,Mid Noon
12914,2013-13,6978,15.25,4,After Noon
12915,2013-13,7004,11.45,3,Late Morning
12916,2013-13,7023,8.42,6,Morning
12918,2013-13,7104,20.01,4,Evening
12919,2013-13,7107,1.51,6,Mid Night
12920,2013-13,7120,11.44,7,Late Morning
12921,2013-13,7131,12.43,6,Mid Noon
12922,2013-13,7153,7.48,4,Morning
12926,2013-13,7210,19.17,7,Evening
12927,2013-13,7248,7.46,4,Morning
12928,2013-13,7375,0.41,3,Mid Night
12931,2013-13,7431,17.38,6,After Noon
12933,2013-13,7511,5.28,5,Early Morning
12934,2013-13,7536,11.39,5,Late Morning
12935,2013-13,7555,20.1,3,Evening
12936,2013-13,7572,20.4,6,Evening
12937,2013-13,7590,0.51,7,Mid Night
12938,2013-13,7608,11.43,5,Late Morning
12940,2013-13,7678,8.03,3,Morning
12946,2013-13,7839,19.07,3,Evening
12947,2013-13,7899,5.36,4,Early Morning
12948,2013-13,7926,5.04,4,Early Morning
12949,2013-13,7979,16.17,3,After Noon
12953,2013-13,8029,16.15,6,After Noon
12954,2013-13,8031,5.0,3,Early Morning
12956,2013-13,8068,20.02,7,Evening
12963,2013-13,8259,15.04,4,After Noon
12964,2013-13,8280,13.39,5,Mid Noon
12965,2013-13,8297,1.13,4,Mid Night
12969,2013-13,8381,12.5,6,Mid Noon
12972,2013-13,8426,22.31,7,Night
12977,2013-13,8553,9.28,6,Late Morning
12983,2013-13,8721,20.0,5,Evening
12985,2013-13,8767,16.32,3,After Noon
12986,2013-13,8768,2.0,4,Mid Night
12989,2013-13,8832,4.26,3,Early Morning
12996,2013-13,9042,7.51,4,Morning
12998,2013-13,9083,7.55,7,Morning
13004,2013-13,9281,6.46,7,Morning
13007,2013-13,9303,17.26,3,After Noon
13009,2013-13,9312,11.49,5,Late Morning
13011,2013-13,9325,23.34,4,Night
13012,2013-13,9345,20.35,4,Evening
13014,2013-13,9374,17.46,3,After Noon
13015,2013-13,9381,19.49,3,Evening
13017,2013-13,9402,13.23,5,Mid Noon
13020,2013-13,9450,14.04,6,Mid Noon
13024,2013-13,9535,6.26,3,Morning
13026,2013-13,9558,23.46,6,Night
13028,2013-13,9582,16.43,4,After Noon
13029,2013-13,9584,22.12,5,Night
13032,2013-13,9641,22.44,3,Night
13035,2013-13,9694,12.18,4,Mid Noon
13036,2013-13,9724,2.55,6,Mid Night
13037,2013-13,9728,8.36,7,Morning
13038,2013-13,9751,9.41,3,Late Morning
13041,2013-13,9841,20.37,3,Evening
13043,2013-13,9901,0.52,3,Mid Night
13046,2013-13,9958,23.55,6,Night
13049,2013-13,10059,9.31,4,Late Morning
13053,2013-13,10153,2.0,4,Mid Night
13055,2013-13,10238,8.38,3,Morning
13056,2013-13,10258,8.3,4,Morning
13058,2013-13,10320,19.35,5,Evening
13059,2013-13,10352,14.0,5,Mid Noon
13060,2013-13,10357,7.36,3,Morning
13064,2013-13,10524,0.13,7,Mid Night
13066,2013-13,10599,14.11,7,Mid Noon
13067,2013-13,10602,1.41,3,Mid Night
13069,2013-13,10630,10.47,4,Late Morning
13071,2013-13,10656,11.34,4,Late Morning
13074,2013-13,10734,15.39,6,After Noon
13077,2013-13,10763,23.0,5,Night
13078,2013-13,10791,5.48,4,Early Morning
13083,2013-13,10953,12.15,6,Mid Noon
13087,2013-13,11015,17.57,3,After Noon
13090,2013-13,11032,2.36,3,Mid Night
13095,2013-13,11083,17.26,7,After Noon
13098,2013-13,11195,12.44,3,Mid Noon
13100,2013-13,11267,5.58,3,Early Morning
13102,2013-13,11300,13.59,3,Mid Noon
13104,2013-13,11428,19.39,4,Evening
13114,2013-13,11801,11.06,3,Late Morning
13115,2013-13,11836,2.4,3,Mid Night
13116,2013-13,11873,20.14,3,Evening
13123,2013-14,10,22.08,3,Night
13124,2013-14,42,19.05,5,Evening
13126,2013-14,69,10.15,5,Late Morning
13127,2013-14,74,0.02,3,Mid Night
13131,2013-14,168,3.16,5,Early Morning
13135,2013-14,214,4.33,4,Early Morning
13137,2013-14,445,3.26,5,Early Morning
13138,2013-14,450,19.18,4,Evening
13140,2013-14,497,2.39,3,Mid Night
13141,2013-14,509,11.2,5,Late Morning
13144,2013-14,639,4.57,4,Early Morning
13147,2013-14,728,16.04,4,After Noon
13148,2013-14,754,18.15,4,Evening
13149,2013-14,772,17.48,5,After Noon
13150,2013-14,783,20.34,3,Evening
13153,2013-14,906,22.49,7,Night
13156,2013-14,980,12.04,3,Mid Noon
13160,2013-14,1055,22.44,4,Night
13161,2013-14,1072,8.5,3,Morning
13168,2013-14,1202,3.07,3,Early Morning
13172,2013-14,1318,7.37,3,Morning
13173,2013-14,1320,1.53,3,Mid Night
13174,2013-14,1327,5.11,5,Early Morning
13177,2013-14,1407,21.38,3,Night
13181,2013-14,1479,10.56,3,Late Morning
13182,2013-14,1480,8.1,3,Morning
13190,2013-14,1693,21.58,3,Night
13194,2013-14,1722,13.42,3,Mid Noon
13195,2013-14,1754,4.16,4,Early Morning
13197,2013-14,1769,5.43,7,Early Morning
13199,2013-14,1811,16.09,7,After Noon
13201,2013-14,1822,11.59,4,Late Morning
13208,2013-14,2013,20.39,4,Evening
13209,2013-14,2033,23.21,4,Night
13210,2013-14,2042,0.11,3,Mid Night
13212,2013-14,2078,6.19,6,Morning
13220,2013-14,2270,11.59,4,Late Morning
13222,2013-14,2300,17.01,5,After Noon
13223,2013-14,2316,16.02,4,After Noon
13228,2013-14,2447,11.4,5,Late Morning
13229,2013-14,2474,23.14,5,Night
13230,2013-14,2490,17.05,5,After Noon
13231,2013-14,2519,19.46,5,Evening
13235,2013-14,2568,16.44,5,After Noon
13237,2013-14,2620,21.27,4,Night
13238,2013-14,2622,0.59,7,Mid Night
13241,2013-14,2658,22.34,7,Night
13242,2013-14,2672,11.01,5,Late Morning
13244,2013-14,2744,3.21,6,Early Morning
13246,2013-14,2771,17.23,7,After Noon
13252,2013-14,3066,9.11,5,Late Morning
13253,2013-14,3067,12.23,4,Mid Noon
13255,2013-14,3093,18.14,4,Evening
13257,2013-14,3113,6.42,3,Morning
13258,2013-14,3139,17.13,4,After Noon
13259,2013-14,3160,20.17,4,Evening
13267,2013-14,3226,4.55,6,Early Morning
13268,2013-14,3269,1.03,7,Mid Night
13270,2013-14,3339,4.04,3,Early Morning
13274,2013-14,3409,7.45,3,Morning
13275,2013-14,3411,3.41,3,Early Morning
13277,2013-14,3463,0.33,3,Mid Night
13278,2013-14,3522,15.13,3,After Noon
13280,2013-14,3556,21.49,4,Night
13281,2013-14,3560,14.23,4,Mid Noon
13282,2013-14,3577,3.38,3,Early Morning
13284,2013-14,3601,13.04,3,Mid Noon
13285,2013-14,3623,14.34,7,Mid Noon
13286,2013-14,3671,2.21,3,Mid Night
13288,2013-14,3812,22.52,3,Night
13298,2013-14,3960,19.32,5,Evening
13300,2013-14,4019,8.28,6,Morning
13301,2013-14,4022,18.11,7,Evening
13302,2013-14,4029,2.19,6,Mid Night
13306,2013-14,4074,11.04,3,Late Morning
13307,2013-14,4143,17.12,5,After Noon
13308,2013-14,4145,8.11,3,Morning
13309,2013-14,4181,17.46,6,After Noon
13312,2013-14,4223,5.41,4,Early Morning
13316,2013-14,4263,22.07,6,Night
13318,2013-14,4282,18.33,6,Evening
13319,2013-14,4295,3.28,5,Early Morning
13320,2013-14,4335,14.23,3,Mid Noon
13321,2013-14,4350,23.1,3,Night
13322,2013-14,4354,2.3,3,Mid Night
13323,2013-14,4402,19.49,3,Evening
13324,2013-14,4403,21.58,3,Night
13327,2013-14,4428,8.03,3,Morning
13329,2013-14,4472,14.18,4,Mid Noon
13332,2013-14,4489,5.58,4,Early Morning
13333,2013-14,4497,12.01,5,Mid Noon
13336,2013-14,4612,15.4,6,After Noon
13342,2013-14,4713,2.03,5,Mid Night
13344,2013-14,4742,16.5,3,After Noon
13345,2013-14,4745,4.24,5,Early Morning
13349,2013-14,4780,11.07,3,Late Morning
13350,2013-14,4785,21.21,5,Night
13351,2013-14,4793,5.27,4,Early Morning
13352,2013-14,4803,17.41,4,After Noon
13354,2013-14,4835,3.07,6,Early Morning
13356,2013-14,4924,10.28,5,Late Morning
13357,2013-14,4934,3.08,4,Early Morning
13360,2013-14,4965,23.09,6,Night
13362,2013-14,5057,10.05,4,Late Morning
13365,2013-14,5101,18.36,5,Evening
13368,2013-14,5151,23.34,6,Night
13370,2013-14,5200,15.31,3,After Noon
13372,2013-14,5240,8.56,3,Morning
13373,2013-14,5243,4.0,3,Early Morning
13375,2013-14,5297,17.32,5,After Noon
13377,2013-14,5329,12.4,3,Mid Noon
13381,2013-14,5386,8.02,6,Morning
13384,2013-14,5494,7.39,3,Morning
13390,2013-14,5552,19.45,3,Evening
13391,2013-14,5579,14.2,3,Mid Noon
13393,2013-14,5609,17.42,4,After Noon
13395,2013-14,5682,10.22,5,Late Morning
13396,2013-14,5685,5.08,4,Early Morning
13397,2013-14,5705,0.35,3,Mid Night
13398,2013-14,5721,6.52,3,Morning
13400,2013-14,5861,7.08,5,Morning
13401,2013-14,5939,12.38,5,Mid Noon
13403,2013-14,5965,8.21,4,Morning
13404,2013-14,6050,10.06,3,Late Morning
13405,2013-14,6064,15.38,5,After Noon
13406,2013-14,6070,3.16,4,Early Morning
13412,2013-14,6171,2.05,7,Mid Night
13416,2013-14,6282,14.29,7,Mid Noon
13417,2013-14,6284,8.14,5,Morning
13419,2013-14,6312,19.47,6,Evening
13422,2013-14,6405,20.42,6,Evening
13431,2013-14,6757,18.59,4,Evening
13433,2013-14,6835,6.01,5,Morning
13434,2013-14,6851,20.52,4,Evening
13435,2013-14,6870,6.32,4,Morning
13437,2013-14,6909,15.47,5,After Noon
13438,2013-14,6914,12.49,4,Mid Noon
13440,2013-14,6978,15.25,4,After Noon
13442,2013-14,7004,11.45,3,Late Morning
13443,2013-14,7023,8.42,6,Morning
13445,2013-14,7107,1.51,6,Mid Night
13446,2013-14,7120,11.44,6,Late Morning
13447,2013-14,7131,12.43,4,Mid Noon
13448,2013-14,7153,7.48,3,Morning
13451,2013-14,7210,19.17,7,Evening
13459,2013-14,7431,17.38,5,After Noon
13460,2013-14,7511,5.28,3,Early Morning
13461,2013-14,7536,11.39,7,Late Morning
13463,2013-14,7556,10.46,3,Late Morning
13464,2013-14,7572,20.4,6,Evening
13465,2013-14,7590,0.51,7,Mid Night
13478,2013-14,7789,18.5,4,Evening
13482,2013-14,7899,5.36,4,Early Morning
13487,2013-14,8029,16.15,5,After Noon
13490,2013-14,8068,20.02,7,Evening
13492,2013-14,8111,7.09,3,Morning
13493,2013-14,8130,19.21,3,Evening
13496,2013-14,8221,23.45,4,Night
13498,2013-14,8259,15.04,3,After Noon
13499,2013-14,8280,13.39,3,Mid Noon
13500,2013-14,8297,1.13,5,Mid Night
13502,2013-14,8348,20.33,3,Evening
13503,2013-14,8381,12.5,5,Mid Noon
13505,2013-14,8399,23.31,4,Night
13507,2013-14,8426,22.31,6,Night
13509,2013-14,8553,9.28,4,Late Morning
13514,2013-14,8721,20.0,6,Evening
13518,2013-14,8768,2.0,7,Mid Night
13519,2013-14,8770,0.32,4,Mid Night
13523,2013-14,8912,4.14,5,Early Morning
13526,2013-14,8955,7.16,4,Morning
13527,2013-14,9042,7.51,6,Morning
13530,2013-14,9060,7.01,3,Morning
13532,2013-14,9083,7.55,7,Morning
13535,2013-14,9281,6.46,6,Morning
13538,2013-14,9312,11.49,5,Late Morning
13540,2013-14,9325,23.34,6,Night
13541,2013-14,9345,20.35,3,Evening
13544,2013-14,9374,17.46,3,After Noon
13545,2013-14,9381,19.49,3,Evening
13548,2013-14,9402,13.23,7,Mid Noon
13549,2013-14,9434,4.17,4,Early Morning
13551,2013-14,9450,14.04,7,Mid Noon
13554,2013-14,9535,6.26,4,Morning
13555,2013-14,9540,18.23,3,Evening
13557,2013-14,9559,5.23,4,Early Morning
13558,2013-14,9582,16.43,4,After Noon
13559,2013-14,9584,22.12,3,Night
13560,2013-14,9601,2.4,5,Mid Night
13561,2013-14,9641,22.44,3,Night
13562,2013-14,9645,1.56,3,Mid Night
13563,2013-14,9660,14.51,3,Mid Noon
13564,2013-14,9691,3.09,3,Early Morning
13566,2013-14,9724,2.55,4,Mid Night
13567,2013-14,9728,8.36,6,Morning
13572,2013-14,9841,20.37,3,Evening
13574,2013-14,9901,0.52,3,Mid Night
13578,2013-14,9958,23.55,5,Night
13583,2013-14,10153,2.0,6,Mid Night
13585,2013-14,10222,21.16,3,Night
13590,2013-14,10320,19.35,3,Evening
13593,2013-14,10352,14.0,3,Mid Noon
13594,2013-14,10357,7.36,4,Morning
13600,2013-14,10524,0.13,4,Mid Night
13601,2013-14,10526,14.02,3,Mid Noon
13602,2013-14,10599,14.11,7,Mid Noon
13603,2013-14,10602,1.41,3,Mid Night
13605,2013-14,10630,10.47,5,Late Morning
13607,2013-14,10656,11.34,3,Late Morning
13609,2013-14,10679,1.12,5,Mid Night
13610,2013-14,10734,15.39,7,After Noon
13612,2013-14,10737,8.47,4,Morning
13613,2013-14,10763,23.0,5,Night
13614,2013-14,10791,5.48,3,Early Morning
13615,2013-14,10832,7.48,3,Morning
13616,2013-14,10834,3.0,4,Early Morning
13618,2013-14,10953,12.15,6,Mid Noon
13619,2013-14,10961,12.48,5,Mid Noon
13622,2013-14,11015,17.57,4,After Noon
13623,2013-14,11021,17.22,4,After Noon
13625,2013-14,11032,2.36,3,Mid Night
13629,2013-14,11083,17.26,5,After Noon
13633,2013-14,11267,5.58,5,Early Morning
13635,2013-14,11300,13.59,3,Mid Noon
13638,2013-14,11428,19.39,5,Evening
13647,2013-14,11730,11.58,3,Late Morning
13649,2013-14,11836,2.4,5,Mid Night
13651,2013-14,11957,15.0,4,After Noon
13656,2013-15,42,19.05,6,Evening
13659,2013-15,63,16.3,3,After Noon
13660,2013-15,69,10.15,6,Late Morning
13671,2013-15,445,3.26,5,Early Morning
13672,2013-15,450,19.18,4,Evening
13674,2013-15,497,2.39,3,Mid Night
13675,2013-15,509,11.2,3,Late Morning
13679,2013-15,603,6.03,3,Morning
13683,2013-15,728,16.04,5,After Noon
13684,2013-15,754,18.15,4,Evening
13685,2013-15,772,17.48,5,After Noon
13686,2013-15,783,20.34,4,Evening
13691,2013-15,906,22.49,7,Night
13693,2013-15,912,19.15,4,Evening
13697,2013-15,980,12.04,4,Mid Noon
13700,2013-15,1055,22.44,3,Night
13701,2013-15,1072,8.5,5,Morning
13702,2013-15,1089,17.48,6,After Noon
13706,2013-15,1202,3.07,3,Early Morning
13709,2013-15,1280,2.51,3,Mid Night
13712,2013-15,1320,1.53,4,Mid Night
13717,2013-15,1407,21.38,3,Night
13720,2013-15,1479,10.56,5,Late Morning
13724,2013-15,1617,18.48,3,Evening
13729,2013-15,1754,4.16,3,Early Morning
13730,2013-15,1769,5.43,6,Early Morning
13731,2013-15,1786,10.57,4,Late Morning
13733,2013-15,1811,16.09,7,After Noon
13735,2013-15,1822,11.59,4,Late Morning
13744,2013-15,2013,20.39,3,Evening
13745,2013-15,2033,23.21,3,Night
13746,2013-15,2042,0.11,4,Mid Night
13748,2013-15,2078,6.19,4,Morning
13749,2013-15,2080,22.04,4,Night
13751,2013-15,2171,5.3,4,Early Morning
13752,2013-15,2193,1.24,3,Mid Night
13753,2013-15,2246,22.44,4,Night
13756,2013-15,2289,8.35,3,Morning
13759,2013-15,2316,16.02,5,After Noon
13762,2013-15,2447,11.4,3,Late Morning
13763,2013-15,2474,23.14,4,Night
13766,2013-15,2519,19.46,5,Evening
13767,2013-15,2548,22.0,3,Night
13771,2013-15,2604,3.37,3,Early Morning
13772,2013-15,2620,21.27,5,Night
13773,2013-15,2622,0.59,7,Mid Night
13776,2013-15,2658,22.34,7,Night
13777,2013-15,2672,11.01,5,Late Morning
13780,2013-15,2744,3.21,4,Early Morning
13782,2013-15,2771,17.23,5,After Noon
13790,2013-15,3066,9.11,5,Late Morning
13793,2013-15,3113,6.42,3,Morning
13796,2013-15,3160,20.17,4,Evening
13797,2013-15,3175,0.53,3,Mid Night
13802,2013-15,3226,4.55,7,Early Morning
13804,2013-15,3244,14.49,3,Mid Noon
